x,z,u
1.3153154,0.25,-0.001471784
1.3213214,0.25,-0.0014758706
1.3273274,0.25,-0.0014798716
1.3333334,0.25,-0.0014838204
1.3393394,0.25,-0.0014876723
1.3453454,0.25,-0.001491461
1.3513514,0.25,-0.00149519
1.3573574,0.25,-0.0014988296
1.3633634,0.25,-0.001502391
1.3693694,0.25,-0.0015058853
1.3753754,0.25,-0.0015092939
1.3813814,0.25,-0.0015126467
1.3873874,0.25,-0.0015159249
1.3933934,0.25,-0.0015191063
1.3993994,0.25,-0.0015222393
1.4054054,0.25,-0.0015253127
1.4114114,0.25,-0.0015282705
1.4174174,0.25,-0.0015311763
1.4234234,0.25,-0.0015340149
1.4294294,0.25,-0.001536794
1.4354354,0.25,-0.0015394762
1.4414415,0.25,-0.0015421212
1.4474475,0.25,-0.0015446395
1.4534535,0.25,-0.0015471205
1.4594595,0.25,-0.001549527
1.4654655,0.25,-0.0015518665
1.4714715,0.25,-0.001554124
1.4774776,0.25,-0.0015563443
1.4834836,0.25,-0.0015584566
1.4894896,0.25,-0.0015605278
1.4954956,0.25,-0.0015625283
1.5015016,0.25,-0.0015644282
1.5075076,0.25,-0.0015662648
1.5135136,0.25,-0.0015680566
1.5195196,0.25,-0.0015697703
1.5255256,0.25,-0.0015714243
1.5315316,0.25,-0.0015729964
1.5375376,0.25,-0.0015745051
1.5435436,0.25,-0.0015759505
1.5495496,0.25,-0.0015773214
1.5555556,0.25,-0.0015786514
1.5615616,0.25,-0.0015798844
1.5675676,0.25,-0.001581043
1.5735736,0.25,-0.0015821904
1.5795796,0.25,-0.0015832186
1.5855856,0.25,-0.0015841983
1.5915916,0.25,-0.0015851036
1.5975976,0.25,-0.0015859641
1.6036036,0.25,-0.0015867315
1.6096096,0.25,-0.0015874468
1.6156156,0.25,-0.0015881062
1.6216216,0.25,-0.0015887134
1.6276276,0.25,-0.0015892386
1.6336336,0.25,-0.0015897043
1.6396397,0.25,-0.0015901104
1.6456457,0.25,-0.0015904605
1.6516517,0.25,-0.0015907399
1.6576577,0.25,-0.0015909895
1.6636637,0.25,-0.0015911087
1.6696697,0.25,-0.0015911944
1.6756757,0.25,-0.0015912578
1.6816818,0.25,-0.0015912056
1.6876878,0.25,-0.0015911534
1.6936938,0.25,-0.001590997
1.6996998,0.25,-0.0015907958
1.7057058,0.25,-0.0015905276
1.7117118,0.25,-0.0015901998
1.7177178,0.25,-0.0015898123
1.7237238,0.25,-0.0015893877
1.7297298,0.25,-0.0015889034
1.7357358,0.25,-0.0015882887
1.7417418,0.25,-0.0015877374
1.7477478,0.25,-0.0015870705
1.7537538,0.25,-0.0015863217
1.7597598,0.25,-0.0015855432
1.7657658,0.25,-0.0015846938
1.7717718,0.25,-0.001583796
1.7777778,0.25,-0.0015828386
1.7837838,0.25,-0.0015818551
1.7897898,0.25,-0.0015807897
1.7957958,0.25,-0.0015796944
1.8018018,0.25,-0.001578521
1.8078078,0.25,-0.0015773289
1.8138138,0.25,-0.0015760511
1.8198198,0.25,-0.0015747435
1.8258259,0.25,-0.001573354
1.8318319,0.25,-0.0015719347
1.8378379,0.25,-0.0015704259
1.8438439,0.25,-0.0015689097
1.8498499,0.25,-0.0015673265
1.855856,0.25,-0.0015657097
1.861862,0.25,-0.0015640184
1.867868,0.25,-0.0015623011
1.873874,0.25,-0.0015605502
1.87988,0.25,-0.001558695
1.885886,0.25,-0.0015568212
1.891892,0.25,-0.0015549026
1.897898,0.25,-0.0015529357
1.903904,0.25,-0.0015509464
1.90991,0.25,-0.0015488975
1.915916,0.25,-0.0015467443
1.921922,0.25,-0.0015446022
1.927928,0.25,-0.0015424006
1.933934,0.25,-0.0015401728
1.93994,0.25,-0.0015378669
1.945946,0.25,-0.0015355498
1.951952,0.25,-0.0015331767
1.957958,0.25,-0.0015307553
1.963964,0.25,-0.0015283115
1.96997,0.25,-0.001525797
1.975976,0.25,-0.0015232563
1.981982,0.25,-0.0015206821
1.987988,0.25,-0.0015180558
1.993994,0.25,-0.0015153959
2.0,0.25,-0.0015127063
2.006006,0.25,-0.0015099496
2.012012,0.25,-0.001507163
2.018018,0.25,-0.0015043356
2.024024,0.25,-0.0015014894
2.03003,0.25,-0.00149858
2.036036,0.25,-0.0014956407
2.042042,0.25,-0.0014926754
2.048048,0.25,-0.0014896542
2.054054,0.25,-0.001486633
2.06006,0.25,-0.0014835484
2.066066,0.25,-0.0014804453
2.072072,0.25,-0.0014772713
2.078078,0.25,-0.0014741197
2.084084,0.25,-0.0014708973
2.09009,0.25,-0.0014676303
2.096096,0.25,-0.0014643744
2.102102,0.25,-0.001461044
2.108108,0.25,-0.0014576986
2.1141143,0.25,-0.0014543086
2.1201203,0.25,-0.0014509186
2.1261263,0.25,-0.0014474764
2.1321323,0.25,-0.0014440119
2.1381383,0.25,-0.0014405325
2.1441443,0.25,-0.0014369972
2.1501503,0.25,-0.0014334247
2.1561563,0.25,-0.0014298521
2.1621623,0.25,-0.0014262684
2.1681683,0.25,-0.0014226399
2.1741743,0.25,-0.0014189631
2.1801803,0.25,-0.0014152788
2.1861863,0.25,-0.0014115535
2.1921923,0.25,-0.0014078096
2.1981983,0.25,-0.0014040805
2.2042043,0.25,-0.0014002919
2.2102103,0.25,-0.001396466
2.2162163,0.25,-0.0013926327
2.2222223,0.25,-0.0013887808
2.2282283,0.25,-0.0013849288
2.2342343,0.25,-0.0013810396
2.2402403,0.25,-0.0013771132
2.2462463,0.25,-0.0013731904
2.2522523,0.25,-0.0013691932
2.2582583,0.25,-0.0013652556
2.2642643,0.25,-0.0013612397
2.2702703,0.25,-0.0013572127
2.2762764,0.25,-0.0013531931
2.2822824,0.25,-0.001349125
2.2882884,0.25,-0.0013450533
2.2942944,0.25,-0.001340989
2.3003004,0.25,-0.0013368651
2.3063064,0.25,-0.0013327599
2.3123124,0.25,-0.0013286099
2.3183184,0.25,-0.0013245009
2.3243244,0.25,-0.0013203137
2.3303304,0.25,-0.0013161115
2.3363364,0.25,-0.0013119318
2.3423424,0.25,-0.001307752
2.3483484,0.25,-0.0013035089
2.3543544,0.25,-0.0012993068
2.3603604,0.25,-0.0012951009
2.3663664,0.25,-0.0012908317
2.3723724,0.25,-0.0012865625
2.3783784,0.25,-0.0012823269
2.3843844,0.25,-0.0012780204
2.3903904,0.25,-0.0012737438
2.3963964,0.25,-0.0012694523
2.4024024,0.25,-0.0012651682
2.4084084,0.25,-0.001260858
2.4144144,0.25,-0.0012565069
2.4204204,0.25,-0.0012521967
2.4264264,0.25,-0.0012478642
2.4324324,0.25,-0.0012435056
2.4384384,0.25,-0.0012391657
2.4444444,0.25,-0.0012348257
2.4504504,0.25,-0.0012304969
2.4564564,0.25,-0.0012261644
2.4624624,0.25,-0.0012217462
2.4684684,0.25,-0.00121741
2.4744744,0.25,-0.0012130141
2.4804804,0.25,-0.0012086891
2.4864864,0.25,-0.0012043118
2.4924924,0.25,-0.0011999346
2.4984984,0.25,-0.0011955835
2.5045047,0.25,-0.0011911988
2.5105107,0.25,-0.0011868142
2.5165167,0.25,-0.0011824742
2.5225227,0.25,-0.0011781007
2.5285287,0.25,-0.0011737272
2.5345347,0.25,-0.0011693835
2.5405407,0.25,-0.0011650026
2.5465467,0.25,-0.0011606365
2.5525527,0.25,-0.0011562891
2.5585587,0.25,-0.0011519566
2.5645647,0.25,-0.0011475682
2.5705707,0.25,-0.0011432581
2.5765767,0.25,-0.0011389144
2.5825827,0.25,-0.0011345595
2.5885887,0.25,-0.0011302382
2.5945947,0.25,-0.0011259206
2.6006007,0.25,-0.0011216477
2.6066067,0.25,-0.0011173226
2.6126127,0.25,-0.0011129864
2.6186187,0.25,-0.0011087097
2.6246247,0.25,-0.0011044107
2.6306307,0.25,-0.001100149
2.6366367,0.25,-0.0010958724
2.6426427,0.25,-0.0010916144
2.6486487,0.25,-0.001087375
2.6546547,0.25,-0.0010831505
2.6606607,0.25,-0.0010789298
2.6666667,0.25,-0.0010747015
2.6726727,0.25,-0.0010705478
2.6786788,0.25,-0.0010663271
2.6846848,0.25,-0.0010621324
2.6906908,0.25,-0.0010579713
2.6966968,0.25,-0.0010538176
2.7027028,0.25,-0.0010496825
2.7087088,0.25,-0.0010455921
2.7147148,0.25,-0.0010414645
2.7207208,0.25,-0.0010373555
2.7267268,0.25,-0.00103328
2.7327328,0.25,-0.0010292381
2.7387388,0.25,-0.0010251738
2.7447448,0.25,-0.0010211468
2.7507508,0.25,-0.0010171086
2.7567568,0.25,-0.00101313
2.7627628,0.25,-0.0010091141
2.7687688,0.25,-0.0010051727
2.7747748,0.25,-0.0010012202
2.7807808,0.25,-0.0009972788
2.7867868,0.25,-0.0009933636
2.7927928,0.25,-0.0009894744
2.7987988,0.25,-0.0009856224
2.8048048,0.25,-0.0009817556
2.8108108,0.25,-0.0009779185
2.8168168,0.25,-0.00097410753
2.8228228,0.25,-0.00097030774
2.8288288,0.25,-0.000966534
2.8348348,0.25,-0.0009628013
2.8408408,0.25,-0.0009590611
2.8468468,0.25,-0.0009553656
2.8528528,0.25,-0.00095165893
2.8588588,0.25,-0.000947997
2.8648648,0.25,-0.0009443462
2.8708708,0.25,-0.0009407401
2.8768768,0.25,-0.0009371303
2.882883,0.25,-0.0009335652
2.888889,0.25,-0.0009300113
2.894895,0.25,-0.00092650205
2.900901,0.25,-0.00092301145
2.906907,0.25,-0.0009195544
2.912913,0.25,-0.0009160787
2.918919,0.25,-0.0009126477
2.924925,0.25,-0.00090926886
2.930931,0.25,-0.0009058863
2.936937,0.25,-0.0009025559
2.942943,0.25,-0.0008992329
2.948949,0.25,-0.00089592487
2.954955,0.25,-0.00089269876
2.960961,0.25,-0.00088944286
2.966967,0.25,-0.0008861944
2.972973,0.25,-0.00088305026
2.978979,0.25,-0.0008798912
2.984985,0.25,-0.0008767769
2.990991,0.25,-0.0008736849
2.996997,0.25,-0.0008705929
3.003003,0.25,-0.0008675605
3.009009,0.25,-0.0008645654
3.015015,0.25,-0.0008615926
3.021021,0.25,-0.0008586198
3.027027,0.25,-0.0008556992
3.033033,0.25,-0.00085279346
3.039039,0.25,-0.0008499548
3.045045,0.25,-0.00084711984
3.051051,0.25,-0.0008443147
3.057057,0.25,-0.0008415468
3.063063,0.25,-0.0008387901
3.069069,0.25,-0.00083611533
3.075075,0.25,-0.0008334592
3.081081,0.25,-0.00083078444
3.087087,0.25,-0.00082819164
3.093093,0.25,-0.00082561
3.099099,0.25,-0.0008230731
3.105105,0.25,-0.00082054734
3.111111,0.25,-0.000818111
3.117117,0.25,-0.0008156672
3.1231232,0.25,-0.0008132346
3.1291292,0.25,-0.0008108318
3.1351352,0.25,-0.0008084811
3.1411412,0.25,-0.0008061938
3.1471472,0.25,-0.00080390275
3.1531532,0.25,-0.00080169365
3.1591592,0.25,-0.0007994659
3.1651652,0.25,-0.00079731643
3.1711712,0.25,-0.0007951781
3.1771772,0.25,-0.00079307705
3.1831832,0.25,-0.0007909909
3.1891892,0.25,-0.00078897923
3.1951952,0.25,-0.0007869862
3.2012012,0.25,-0.0007850155
3.2072072,0.25,-0.0007831007
3.2132132,0.25,-0.0007811785
3.2192192,0.25,-0.00077937543
3.2252252,0.25,-0.00077752024
3.2312312,0.25,-0.00077578425
3.2372372,0.25,-0.00077398494
3.2432432,0.25,-0.00077226013
3.2492492,0.25,-0.0007706359
3.2552552,0.25,-0.0007689521
3.2612612,0.25,-0.00076737255
3.2672672,0.25,-0.00076581165
3.2732732,0.25,-0.00076430663
3.2792792,0.25,-0.00076282024
3.2852852,0.25,-0.00076135993
3.2912912,0.25,-0.00075993314
3.2972972,0.25,-0.0007585585
3.3033032,0.25,-0.0007572472
3.3093092,0.25,-0.0007559806
3.3153152,0.25,-0.00075464323
3.3213212,0.25,-0.00075346977
3.3273273,0.25,-0.0007522926
3.3333333,0.25,-0.0007511489
3.3393393,0.25,-0.0007500239
3.3453453,0.25,-0.0007489659
3.3513513,0.25,-0.0007479489
3.3573573,0.25,-0.00074695796
3.3633633,0.25,-0.0007459745
3.3693693,0.25,-0.0007450953
3.3753753,0.25,-0.0007442087
3.3813813,0.25,-0.00074336305
3.3873873,0.25,-0.00074258447
3.3933933,0.25,-0.0007418394
3.3993993,0.25,-0.00074110925
3.4054053,0.25,-0.0007404387
3.4114113,0.25,-0.0007398203
3.4174173,0.25,-0.00073917955
3.4234233,0.25,-0.00073865056
3.4294293,0.25,-0.00073812157
3.4354353,0.25,-0.0007376559
3.4414413,0.25,-0.00073722005
3.4474473,0.25,-0.0007368326
3.4534533,0.25,-0.0007364601
3.4594593,0.25,-0.0007361509
3.4654653,0.25,-0.00073586777
3.4714713,0.25,-0.0007355772
3.4774773,0.25,-0.0007354319
3.4834833,0.25,-0.00073523074
3.4894893,0.25,-0.0007351488
3.4954953,0.25,-0.000735037
3.5015016,0.25,-0.00073502585
3.5075076,0.25,-0.000735037
3.5135136,0.25,-0.00073505566
3.5195196,0.25,-0.0007351376
3.5255256,0.25,-0.0007352792
3.5315316,0.25,-0.000735458
3.5375376,0.25,-0.0007356331
3.5435436,0.25,-0.00073587894
3.5495496,0.25,-0.00073617697
3.5555556,0.25,-0.00073652714
3.5615616,0.25,-0.00073688105
3.5675676,0.25,-0.00073727965
3.5735736,0.25,-0.0007377602
3.5795796,0.25,-0.0007381849
3.5855856,0.25,-0.00073875487
3.5915916,0.25,-0.0007392913
3.5975976,0.25,-0.00073991716
3.6036036,0.25,-0.0007405579
3.6096096,0.25,-0.0007412657
3.6156156,0.25,-0.0007420108
3.6216216,0.25,-0.00074277073
3.6276276,0.25,-0.0007435903
3.6336336,0.25,-0.0007444285
3.6396396,0.25,-0.00074530765
3.6456456,0.25,-0.0007462576
3.6516516,0.25,-0.00074726716
3.6576576,0.25,-0.0007482581
3.6636636,0.25,-0.0007493049
3.6696696,0.25,-0.0007504076
3.6756756,0.25,-0.00075156987
3.6816816,0.25,-0.0007527396
3.6876876,0.25,-0.0007539764
3.6936936,0.25,-0.0007552281
3.6996996,0.25,-0.0007565692
3.7057056,0.25,-0.00075788796
3.7117116,0.25,-0.00075922906
3.7177176,0.25,-0.0007606819
3.7237236,0.25,-0.00076217204
3.7297297,0.25,-0.00076366216
3.7357357,0.25,-0.0007651821
3.7417417,0.25,-0.0007667765
3.7477477,0.25,-0.0007684007
3.7537537,0.25,-0.0007700771
3.7597597,0.25,-0.0007717535
3.7657657,0.25,-0.0007735491
3.7717717,0.25,-0.00077532977
3.7777777,0.25,-0.00077714026
3.7837837,0.25,-0.0007790178
3.7897897,0.25,-0.00078094006
3.7957957,0.25,-0.0007828921
3.8018017,0.25,-0.0007848665
3.8078077,0.25,-0.0007869229
3.8138137,0.25,-0.0007889718
3.8198197,0.25,-0.00079108775
3.8258257,0.25,-0.0007932484
3.8318317,0.25,-0.00079543144
3.8378377,0.25,-0.0007976517
3.8438437,0.25,-0.0007999167
3.8498497,0.25,-0.0008022636
3.8558557,0.25,-0.00080458075
3.8618617,0.25,-0.0008069724
3.8678677,0.25,-0.0008094087
3.8738737,0.25,-0.0008118674
3.8798797,0.25,-0.0008143708
3.8858857,0.25,-0.000816904
3.891892,0.25,-0.0008194968
3.897898,0.25,-0.0008221641
3.903904,0.25,-0.0008247718
3.90991,0.25,-0.0008275211
3.915916,0.25,-0.0008302182
3.921922,0.25,-0.00083302706
3.927928,0.25,-0.0008358583
3.933934,0.25,-0.0008387193
3.93994,0.25,-0.00084161013
3.945946,0.25,-0.0008445382
3.951952,0.25,-0.00084753335
3.957958,0.25,-0.00085053593
3.963964,0.25,-0.00085359067
3.96997,0.25,-0.000856705
3.975976,0.25,-0.0008598268
3.981982,0.25,-0.00086298585
3.987988,0.25,-0.0008662045
3.993994,0.25,-0.00086945295
4.0,0.25,-0.00087273866
4.006006,0.25,-0.0008760914
4.012012,0.25,-0.0008793995
4.018018,0.25,-0.00088279694
4.024024,0.25,-0.0008862391
4.03003,0.25,-0.0008897409
4.036036,0.25,-0.0008932501
4.042042,0.25,-0.0008967966
4.048048,0.25,-0.0009003803
4.054054,0.25,-0.0009040013
4.06006,0.25,-0.0009076819
4.066066,0.25,-0.0009113699
4.072072,0.25,-0.00091508776
4.0780783,0.25,-0.0009188652
4.084084,0.25,-0.00092270225
4.0900903,0.25,-0.00092653185
4.096096,0.25,-0.00093040615
4.1021023,0.25,-0.00093432516
4.108108,0.25,-0.0009383261
4.1141143,0.25,-0.00094231963
4.12012,0.25,-0.0009463653
4.1261263,0.25,-0.0009504035
4.132132,0.25,-0.00095451623
4.1381383,0.25,-0.00095867366
4.144144,0.25,-0.0009628162
4.1501503,0.25,-0.0009670481
4.156156,0.25,-0.00097130984
4.1621623,0.25,-0.000975579
4.168168,0.25,-0.0009799153
4.1741743,0.25,-0.0009842664
4.18018,0.25,-0.0009886771
4.1861863,0.25,-0.0009931028
4.192192,0.25,-0.0009975657
4.1981983,0.25,-0.0010020435
4.204204,0.25,-0.0010065362
4.2102103,0.25,-0.0010111481
4.216216,0.25,-0.0010157675
4.2222223,0.25,-0.0010204092
4.228228,0.25,-0.0010250807
4.2342343,0.25,-0.0010297745
4.24024,0.25,-0.001034528
4.2462463,0.25,-0.0010393113
4.252252,0.25,-0.0010441244
4.2582583,0.25,-0.0010489747
4.264264,0.25,-0.0010538474
4.2702703,0.25,-0.0010587648
4.276276,0.25,-0.0010637045
4.2822824,0.25,-0.0010687113
4.288288,0.25,-0.0010737106
4.2942944,0.25,-0.0010787845
4.3003,0.25,-0.0010838658
4.3063064,0.25,-0.001088962
4.312312,0.25,-0.0010941476
4.3183184,0.25,-0.0010993108
4.324324,0.25,-0.0011045188
4.3303304,0.25,-0.0011097938
4.336336,0.25,-0.0011150762
4.3423424,0.25,-0.001120381
4.348348,0.25,-0.0011257082
4.3543544,0.25,-0.0011311099
4.36036,0.25,-0.0011365488
4.3663664,0.25,-0.0011419654
4.372372,0.25,-0.0011475012
4.3783784,0.25,-0.0011529848
4.384384,0.25,-0.0011585355
4.3903904,0.25,-0.0011640787
4.396396,0.25,-0.0011697114
4.4024024,0.25,-0.0011753738
4.408408,0.25,-0.0011810213
4.4144144,0.25,-0.0011867061
4.42042,0.25,-0.0011924505
4.4264264,0.25,-0.0011982098
4.432432,0.25,-0.0012040287
4.4384384,0.25,-0.0012098402
4.444444,0.25,-0.0012156889
4.4504504,0.25,-0.0012215674
4.456456,0.25,-0.0012275055
4.4624624,0.25,-0.0012334809
4.4684687,0.25,-0.0012394711
4.4744744,0.25,-0.0012454838
4.4804807,0.25,-0.0012515262
4.4864864,0.25,-0.001257576
4.4924927,0.25,-0.0012636855
4.4984984,0.25,-0.0012698248
4.5045047,0.25,-0.0012759864
4.5105104,0.25,-0.0012821555
4.5165167,0.25,-0.001288414
4.5225224,0.25,-0.0012946352
4.5285287,0.25,-0.0013009459
4.5345345,0.25,-0.0013072416
4.5405407,0.25,-0.0013135597
4.5465465,0.25,-0.0013199449
4.5525527,0.25,-0.0013263524
4.5585585,0.25,-0.0013327599
4.5645647,0.25,-0.0013392195
4.5705705,0.25,-0.0013457164
4.5765767,0.25,-0.0013522059
4.5825825,0.25,-0.0013587549
4.5885887,0.25,-0.0013653189
4.5945945,0.25,-0.0013719052
4.6006007,0.25,-0.0013785362
4.6066065,0.25,-0.0013851821
4.6126127,0.25,-0.0013918728
4.6186185,0.25,-0.0013985559
4.6246247,0.25,-0.0014053136
4.6306305,0.25,-0.0014121011
4.6366367,0.25,-0.0014188662
4.6426425,0.25,-0.0014256686
4.6486487,0.25,-0.0014325231
4.6546545,0.25,-0.0014394
4.6606607,0.25,-0.0014462918
4.6666665,0.25,-0.0014532134
4.6726727,0.25,-0.0014601797
4.6786785,0.25,-0.0014671162
4.6846848,0.25,-0.0014741421
4.6906905,0.25,-0.0014811903
4.6966968,0.25,-0.0014882311
4.7027025,0.25,-0.0014952943
4.708709,0.25,-0.0015024096
4.7147145,0.25,-0.0015095472
4.720721,0.25,-0.0015167147
4.7267265,0.25,-0.001523897
4.732733,0.25,-0.0015310943
4.7387385,0.25,-0.0015383288
4.744745,0.25,-0.0015455708
4.7507505,0.25,-0.0015528798
