x,z,u
0.9009009009009009,0.0,3.446281833309011e-27
0.9069069069069069,0.0,4.884301435735265e-27
0.9129129129129129,0.0,6.91544557446982e-27
0.9189189189189189,0.0,9.781465282403542e-27
0.924924924924925,0.0,1.3821453245490232e-26
0.9309309309309309,0.0,1.9510551299996885e-26
0.9369369369369369,0.0,2.7513853119971597e-26
0.9429429429429429,0.0,3.876138877110849e-26
0.948948948948949,0.0,5.455232745133814e-26
0.954954954954955,0.0,7.669963209973349e-26
0.960960960960961,0.0,1.0773065946723515e-25
0.9669669669669669,0.0,1.5116505172109332e-25
0.9729729729729729,0.0,2.1189929738734814e-25
0.978978978978979,0.0,2.9673834997448328e-25
0.984984984984985,0.0,4.151297704083032e-25
0.990990990990991,0.0,5.801764845070163e-25
0.996996996996997,0.0,8.100324294920544e-25
1.003003003003003,0.0,1.129823831572397e-24
1.009009009009009,0.0,1.5742913065982492e-24
1.015015015015015,0.0,2.191419412008975e-24
1.021021021021021,0.0,3.0474174679356832e-24
1.027027027027027,0.0,4.2335475489891165e-24
1.033033033033033,0.0,5.875474858788438e-24
1.039039039039039,0.0,8.146058857874384e-24
1.045045045045045,0.0,1.1282832898003349e-23
1.0510510510510511,0.0,1.5611865810677925e-23
1.057057057057057,0.0,2.1580301320320197e-23
1.063063063063063,0.0,2.980068452741135e-23
1.069069069069069,0.0,4.1111281705374763e-23
1.075075075075075,0.0,5.665807756031424e-23
1.0810810810810811,0.0,7.800612299945567e-23
1.087087087087087,0.0,1.0729058009213502e-22
1.093093093093093,0.0,1.474214010964843e-22
1.0990990990990992,0.0,2.0236039408875233e-22
1.105105105105105,0.0,2.7749588009412925e-22
1.1111111111111112,0.0,3.8014878245939573e-22
1.117117117117117,0.0,5.202555347319098e-22
1.1231231231231231,0.0,7.112886119249878e-22
1.1291291291291292,0.0,9.714960583988615e-22
1.135135135135135,0.0,1.3255687934708609e-21
1.1411411411411412,0.0,1.8068809574141823e-21
1.147147147147147,0.0,2.4604970661431125e-21
1.1531531531531531,0.0,3.347204164576075e-21
1.1591591591591592,0.0,4.548912634510557e-21
1.165165165165165,0.0,6.17588257196477e-21
1.1711711711711712,0.0,8.376382573769637e-21
1.177177177177177,0.0,1.1349586014123932e-20
1.1831831831831832,0.0,1.5362771729468124e-20
1.1891891891891893,0.0,2.0774241483388667e-20
1.1951951951951951,0.0,2.8063821848998584e-20
1.2012012012012012,0.0,3.7873417465524103e-20
1.207207207207207,0.0,5.1060870703317945e-20
1.2132132132132132,0.0,6.877141790540718e-20
1.2192192192192193,0.0,9.253239050143504e-20
1.2252252252252251,0.0,1.243785892112079e-19
1.2312312312312312,0.0,1.6701808966610605e-19
1.2372372372372373,0.0,2.240512847427231e-19
1.2432432432432432,0.0,3.0025994881401366e-19
1.2492492492492493,0.0,4.0198830182472216e-19
1.2552552552552552,0.0,5.376448185807971e-19
1.2612612612612613,0.0,7.183623386101814e-19
1.2672672672672673,0.0,9.588654879867224e-19
1.2732732732732732,0.0,1.2786093046374945e-18
1.2792792792792793,0.0,1.7032722645917116e-18
1.2852852852852852,0.0,2.2667119265841575e-18
1.2912912912912913,0.0,3.0135238010863924e-18
1.2972972972972974,0.0,4.002385930137985e-18
1.3033033033033032,0.0,5.310425756772906e-18
1.3093093093093093,0.0,7.038915649478475e-18
1.3153153153153152,0.0,9.320693379688233e-18
1.3213213213213213,0.0,1.2329819613325514e-17
1.3273273273273274,0.0,1.629413332105102e-17
1.3333333333333333,0.0,2.1511557172233354e-17
1.3393393393393394,0.0,2.8371250206689374e-17
1.3453453453453452,0.0,3.7381019311243335e-17
1.3513513513513513,0.0,4.9202803223538216e-17
1.3573573573573574,0.0,6.469855697952634e-17
1.3633633633633633,0.0,8.498952135159021e-17
1.3693693693693694,0.0,1.1153269938932768e-16
1.3753753753753755,0.0,1.4621942930891396e-16
1.3813813813813813,0.0,1.915023010446968e-16
1.3873873873873874,0.0,2.505583901133e-16
1.3933933933933933,0.0,3.2749897438925845e-16
1.3993993993993994,0.0,4.2763867933171143e-16
1.4054054054054055,0.0,5.578405188020243e-16
1.4114114114114114,0.0,7.269577545945749e-16
1.4174174174174174,0.0,9.463991295727243e-16
1.4234234234234233,0.0,1.230851138877986e-15
1.4294294294294294,0.0,1.5991999684492476e-15
1.4354354354354355,0.0,2.07570702103502e-15
1.4414414414414414,0.0,2.6915061540794614e-15
1.4474474474474475,0.0,3.4865086021813205e-15
1.4534534534534533,0.0,4.511823958035186e-15
1.4594594594594594,0.0,5.832833668431765e-15
1.4654654654654655,0.0,7.533088665792642e-15
1.4714714714714714,0.0,9.719246734866018e-15
1.4774774774774775,0.0,1.2527320153970909e-14
1.4834834834834836,0.0,1.613057270152069e-14
1.4894894894894894,0.0,2.0749490553138703e-14
1.4954954954954955,0.0,2.6664357945006535e-14
1.5015015015015014,0.0,3.42311007092641e-14
1.5075075075075075,0.0,4.390122500047158e-14
1.5135135135135136,0.0,5.6246882222311813e-14
1.5195195195195195,0.0,7.199234352103818e-14
1.5255255255255256,0.0,9.20534794923356e-14
1.5315315315315314,0.0,1.1758722671916553e-13
1.5375375375375375,0.0,1.5005349923900217e-13
1.5435435435435436,0.0,1.9129259054959776e-13
1.5495495495495495,0.0,2.436218353061033e-13
1.5555555555555556,0.0,3.099561898644478e-13
1.5615615615615615,0.0,3.939584842624308e-13
1.5675675675675675,0.0,5.002264399789947e-13
1.5735735735735736,0.0,6.34525192270177e-13
1.5795795795795795,0.0,8.04076068895964e-13
1.5855855855855856,0.0,1.0179148382295992e-12
1.5915915915915915,0.0,1.2873356451868066e-12
1.5975975975975976,0.0,1.6264405190022808e-12
1.6036036036036037,0.0,2.052818802136989e-12
1.6096096096096095,0.0,2.588386282294188e-12
1.6156156156156156,0.0,3.260420411117234e-12
1.6216216216216217,0.0,4.1028360052380845e-12
1.6276276276276276,0.0,5.157755537269969e-12
1.6336336336336337,0.0,6.477439882111092e-12
1.6396396396396395,0.0,8.126659600789912e-12
1.6456456456456456,0.0,1.0185604012890558e-11
1.6516516516516517,0.0,1.2753446016313028e-11
1.6576576576576576,0.0,1.595270555784299e-11
1.6636636636636637,0.0,1.9934584668807177e-11
1.6696696696696696,0.0,2.4885483040227768e-11
1.6756756756756757,0.0,3.1034946385825905e-11
1.6816816816816818,0.0,3.866535170599422e-11
1.6876876876876876,0.0,4.8123695647653143e-11
1.6936936936936937,0.0,5.983592637121933e-11
1.6996996996996996,0.0,7.432434794455133e-11
1.7057057057057057,0.0,9.222873193934858e-11
1.7117117117117118,0.0,1.1433189672445038e-10
1.7177177177177176,0.0,1.4159066458629987e-10
1.7237237237237237,0.0,1.751732845356025e-10
1.7297297297297298,0.0,2.1650461947887384e-10
1.7357357357357357,0.0,2.6732064617643254e-10
1.7417417417417418,0.0,3.2973411187004326e-10
1.7477477477477477,0.0,4.063135405499771e-10
1.7537537537537538,0.0,5.001781937261252e-10
1.7597597597597598,0.0,6.1511207592111e-10
1.7657657657657657,0.0,7.557006462478812e-10
1.7717717717717718,0.0,9.274945686263367e-10
1.7777777777777777,0.0,1.1372056208884608e-09
1.7837837837837838,0.0,1.3929408061810885e-09
1.7897897897897899,0.0,1.7044817905125122e-09
1.7957957957957957,0.0,2.0836180530575417e-09
1.8018018018018018,0.0,2.544543609658955e-09
1.8078078078078077,0.0,3.1043288877204205e-09
1.8138138138138138,0.0,3.7834813299462736e-09
1.8198198198198199,0.0,4.60661062799479e-09
1.8258258258258258,0.0,5.603217183871755e-09
1.8318318318318318,0.0,6.808625522249047e-09
1.8378378378378377,0.0,8.265087993767732e-09
1.8438438438438438,0.0,1.0023088289022211e-08
1.84984984984985,0.0,1.214287910584421e-08
1.8558558558558558,0.0,1.4696293869567856e-08
1.8618618618618619,0.0,1.776887879943458e-08
1.867867867867868,0.0,2.146239895914229e-08
1.8738738738738738,0.0,2.589778035465429e-08
1.87987987987988,0.0,3.121855979201794e-08
1.8858858858858858,0.0,3.759492524321686e-08
1.8918918918918919,0.0,4.522844206854928e-08
1.897897897897898,0.0,5.435757480930659e-08
1.9039039039039038,0.0,6.526413061618046e-08
1.90990990990991,0.0,7.828076896199283e-08
1.9159159159159158,0.0,9.379974337281693e-08
1.921921921921922,0.0,1.1228306479763194e-07
1.927927927927928,0.0,1.3427430325103705e-07
1.9339339339339339,0.0,1.6041227486558067e-07
1.93993993993994,0.0,1.9144689587246892e-07
1.9459459459459458,0.0,2.2825752371994613e-07
1.951951951951952,0.0,2.718741490026628e-07
1.957957957957958,0.0,3.235018506168538e-07
1.9639639639639639,0.0,3.8454898111990905e-07
1.96996996996997,0.0,4.5665961024492733e-07
1.9759759759759759,0.0,5.41750822530307e-07
1.981981981981982,0.0,6.420555407436529e-07
1.987987987987988,0.0,7.601716309241227e-07
1.993993993993994,0.0,8.991181381973805e-07
2.0,0.0,1.0623996058334626e-06
2.006006006006006,0.0,1.2540795441627389e-06
2.012012012012012,0.0,1.4788642418186691e-06
2.018018018018018,0.0,1.7421982502528392e-06
2.024024024024024,0.0,2.050373024512436e-06
2.03003003003003,0.0,2.4106503698515844e-06
2.036036036036036,0.0,2.8314025258522865e-06
2.042042042042042,0.0,3.322270918349783e-06
2.048048048048048,0.0,3.894345825585421e-06
2.054054054054054,0.0,4.560369439623234e-06
2.06006006006006,0.0,5.334965058111669e-06
2.066066066066066,0.0,6.23489541585806e-06
2.0720720720720722,0.0,7.279353461243661e-06
2.078078078078078,0.0,8.49028920000469e-06
2.084084084084084,0.0,9.892776568982589e-06
2.09009009009009,0.0,1.1515424665621342e-05
2.096096096096096,0.0,1.3390838045614813e-05
2.1021021021021022,0.0,1.5556131211335743e-05
2.108108108108108,0.0,1.8053502847442225e-05
2.114114114114114,0.0,2.0930875817025926e-05
2.12012012012012,0.0,2.4242609411183913e-05
2.126126126126126,0.0,2.8050290845997135e-05
2.1321321321321323,0.0,3.242361352217751e-05
2.138138138138138,0.0,3.744135010230788e-05
2.144144144144144,0.0,4.3192429016322965e-05
2.15015015015015,0.0,4.977712357482605e-05
2.156156156156156,0.0,5.7308363448590194e-05
2.1621621621621623,0.0,6.591317885705703e-05
2.168168168168168,0.0,7.573428839407803e-05
2.174174174174174,0.0,8.693184200005839e-05
2.18018018018018,0.0,9.96853311597022e-05
2.186186186186186,0.0,0.00011419567895672056
2.1921921921921923,0.0,0.00013068752314298037
2.1981981981981984,0.0,0.00014941170587090143
2.204204204204204,0.0,0.00017064798418443274
2.21021021021021,0.0,0.00019470797575498822
2.2162162162162162,0.0,0.00022193835467227636
2.2222222222222223,0.0,0.0002527243123435405
2.2282282282282284,0.0,0.0002874932987041608
2.234234234234234,0.0,0.0003267190589835431
2.24024024024024,0.0,0.00037092598118680035
2.2462462462462462,0.0,0.0004206937692285208
2.2522522522522523,0.0,0.0004766624562727618
2.2582582582582584,0.0,0.0005395377722750089
2.264264264264264,0.0,0.0006100968789690208
2.27027027027027,0.0,0.0006891944845749922
2.2762762762762763,0.0,0.0007777693493060108
2.2822822822822824,0.0,0.0008768511912983847
2.2882882882882885,0.0,0.0009875680008682305
2.294294294294294,0.0,0.0011111537689834333
2.3003003003003,0.0,0.001248956633518283
2.3063063063063063,0.0,0.0014024474442101524
2.3123123123123124,0.0,0.0015732287442483325
2.3183183183183185,0.0,0.0017630441630789348
2.324324324324324,0.0,0.001973788211295207
2.33033033033033,0.0,0.00220751646438903
2.3363363363363363,0.0,0.002466456117659187
2.3423423423423424,0.0,0.002753016889702076
2.3483483483483485,0.0,0.00306980224664873
2.354354354354354,0.0,0.003419620913663382
2.3603603603603602,0.0,0.003805498634190642
2.3663663663663663,0.0,0.004230690131042812
2.3723723723723724,0.0,0.004698691216677006
2.3783783783783785,0.0,0.005213250992943567
2.384384384384384,0.0,0.005778384073226917
2.3903903903903903,0.0,0.0063983827522822515
2.3963963963963963,0.0,0.007077829041239071
2.4024024024024024,0.0,0.007821606477250045
2.4084084084084085,0.0,0.008634911609162842
2.414414414414414,0.0,0.009523265052454818
2.4204204204204203,0.0,0.010492521998564736
2.4264264264264264,0.0,0.011548882055761517
2.4324324324324325,0.0,0.012698898290900292
2.4384384384384385,0.0,0.013949485333915443
2.4444444444444446,0.0,0.015307926399799608
2.4504504504504503,0.0,0.01678187907621658
2.4564564564564564,0.0,0.018379379718911733
2.4624624624624625,0.0,0.020108846291827492
2.4684684684684686,0.0,0.02197907948443504
2.4744744744744747,0.0,0.023999261935365803
2.4804804804804803,0.0,0.02617895538910759
2.4864864864864864,0.0,0.02852809561143788
2.4924924924924925,0.0,0.031056984889525623
2.4984984984984986,0.0,0.03377628194437548
2.5045045045045047,0.0,0.0366969890866161
2.5105105105105103,0.0,0.03983043645167718
2.5165165165165164,0.0,0.04318826315725237
2.5225225225225225,0.0,0.04678239523470228
2.5285285285285286,0.0,0.05062502019681005
2.5345345345345347,0.0,0.05472855811710876
2.5405405405405403,0.0,0.05910562911093544
2.5465465465465464,0.0,0.06376901712545131
2.5525525525525525,0.0,0.06873162996512114
2.5585585585585586,0.0,0.07400645550058228
2.5645645645645647,0.0,0.07960651403239816
2.5705705705705704,0.0,0.08554480680686143
2.5765765765765765,0.0,0.09183426070870561
2.5825825825825826,0.0,0.09848766918517526
2.5885885885885886,0.0,0.10551762948731616
2.5945945945945947,0.0,0.11293647634735277
2.6006006006006004,0.0,0.12075621224549393
2.6066066066066065,0.0,0.12898843445520267
2.6126126126126126,0.0,0.13764425909263023
2.6186186186186187,0.0,0.14673424243332195
2.6246246246246248,0.0,0.15626829979709161
2.6306306306306304,0.0,0.16625562233986163
2.6366366366366365,0.0,0.17670459212891954
2.6426426426426426,0.0,0.1876226959150451
2.6486486486486487,0.0,0.19901643805101424
2.6546546546546548,0.0,0.21089125304058004
2.6606606606606604,0.0,0.2232514182348603
2.6666666666666665,0.0,0.2360999672236436
2.6726726726726726,0.0,0.24943860449705
2.6786786786786787,0.0,0.2632676219778899
2.684684684684685,0.0,0.2775858180464338
2.6906906906906904,0.0,0.2923904196968545
2.6966966966966965,0.0,0.3076770084778745
2.7027027027027026,0.0,0.32343945087878767
2.7087087087087087,0.0,0.3396698338257703
2.714714714714715,0.0,0.35635840595180973
2.720720720720721,0.0,0.37349352529655194
2.7267267267267266,0.0,0.39106161407956525
2.7327327327327327,0.0,0.40904712117183645
2.7387387387387387,0.0,0.4274324928655614
2.744744744744745,0.0,0.4461981525115279
2.750750750750751,0.0,0.4653224895564253
2.7567567567567566,0.0,0.4847818584694885
2.7627627627627627,0.0,0.504550587999003
2.7687687687687688,0.0,0.5246010011445525
2.774774774774775,0.0,0.5449034461708395
2.780780780780781,0.0,0.5654263389235871
2.7867867867867866,0.0,0.5861362166380149
2.7927927927927927,0.0,0.6069978033559905
2.798798798798799,0.0,0.6279740869897337
2.804804804804805,0.0,0.6490264079885385
2.810810810810811,0.0,0.6701145594808512
2.8168168168168166,0.0,0.691196898678029
2.8228228228228227,0.0,0.7122304692388346
2.828828828828829,0.0,0.7331711342059363
2.834834834834835,0.0,0.7539737190382869
2.840840840840841,0.0,0.7745921641768612
2.8468468468468466,0.0,0.7949796864968517
2.8528528528528527,0.0,0.8150889489177835
2.858858858858859,0.0,0.8348722373649015
2.864864864864865,0.0,0.854281644201574
2.870870870870871,0.0,0.8732692571839106
2.8768768768768767,0.0,0.8917873529262615
2.8828828828828827,0.0,0.9097885938103822
2.888888888888889,0.0,0.9272262272224162
2.894894894894895,0.0,0.9440542859612623
2.900900900900901,0.0,0.9602277886296479
2.9069069069069067,0.0,0.9757029387960059
2.9129129129129128,0.0,0.9904373217013217
2.918918918918919,0.0,1.004390097280786
2.924924924924925,0.0,1.017522188275641
2.930930930930931,0.0,1.0297964622260423
2.9369369369369367,0.0,1.0411779061611917
2.942942942942943,0.0,1.05163379283829
2.948948948948949,0.0,1.0611338374268366
2.954954954954955,0.0,1.0696503435891995
2.960960960960961,0.0,1.0771583379717746
2.966966966966967,0.0,1.0836356921930141
2.972972972972973,0.0,1.0890632314945239
2.978978978978979,0.0,1.0934248293086914
2.984984984984985,0.0,1.096707487090136
2.990990990990991,0.0,1.0989013988579186
2.996996996996997,0.0,1.0999999999999999
3.003003003003003,0.0,1.0999999999999999
3.009009009009009,0.0,1.0989013988579186
3.015015015015015,0.0,1.096707487090136
3.021021021021021,0.0,1.0934248293086914
3.027027027027027,0.0,1.0890632314945239
3.033033033033033,0.0,1.0836356921930141
3.039039039039039,0.0,1.0771583379717746
3.045045045045045,0.0,1.0696503435891995
3.051051051051051,0.0,1.0611338374268366
3.057057057057057,0.0,1.05163379283829
3.063063063063063,0.0,1.0411779061611923
3.069069069069069,0.0,1.0297964622260423
3.075075075075075,0.0,1.017522188275641
3.081081081081081,0.0,1.004390097280786
3.0870870870870872,0.0,0.9904373217013217
3.093093093093093,0.0,0.9757029387960071
3.099099099099099,0.0,0.9602277886296479
3.105105105105105,0.0,0.9440542859612623
3.111111111111111,0.0,0.9272262272224162
3.1171171171171173,0.0,0.9097885938103822
3.123123123123123,0.0,0.891787352926263
3.129129129129129,0.0,0.8732692571839106
3.135135135135135,0.0,0.854281644201574
3.141141141141141,0.0,0.8348722373649015
3.1471471471471473,0.0,0.8150889489177835
3.153153153153153,0.0,0.7949796864968531
3.159159159159159,0.0,0.7745921641768612
3.165165165165165,0.0,0.7539737190382869
3.171171171171171,0.0,0.7331711342059363
3.1771771771771773,0.0,0.7122304692388346
3.183183183183183,0.0,0.6911968986780305
3.189189189189189,0.0,0.6701145594808512
3.195195195195195,0.0,0.6490264079885385
3.201201201201201,0.0,0.6279740869897337
3.2072072072072073,0.0,0.6069978033559905
3.2132132132132134,0.0,0.5861362166380149
3.219219219219219,0.0,0.5654263389235871
3.225225225225225,0.0,0.5449034461708395
3.2312312312312312,0.0,0.5246010011445525
3.2372372372372373,0.0,0.504550587999003
3.2432432432432434,0.0,0.4847818584694885
3.249249249249249,0.0,0.4653224895564253
3.255255255255255,0.0,0.4461981525115279
3.2612612612612613,0.0,0.4274324928655614
3.2672672672672673,0.0,0.40904712117183645
3.2732732732732734,0.0,0.39106161407956525
3.279279279279279,0.0,0.37349352529655194
3.285285285285285,0.0,0.35635840595180973
3.2912912912912913,0.0,0.3396698338257703
3.2972972972972974,0.0,0.32343945087878767
3.3033033033033035,0.0,0.3076770084778745
3.309309309309309,0.0,0.2923904196968556
3.315315315315315,0.0,0.2775858180464338
3.3213213213213213,0.0,0.2632676219778899
3.3273273273273274,0.0,0.24943860449705
3.3333333333333335,0.0,0.2360999672236436
3.339339339339339,0.0,0.2232514182348613
3.3453453453453452,0.0,0.21089125304058004
3.3513513513513513,0.0,0.19901643805101424
3.3573573573573574,0.0,0.1876226959150451
3.3633633633633635,0.0,0.17670459212891954
3.369369369369369,0.0,0.16625562233986238
3.3753753753753752,0.0,0.15626829979709161
3.3813813813813813,0.0,0.14673424243332195
3.3873873873873874,0.0,0.13764425909263023
3.3933933933933935,0.0,0.12898843445520267
3.399399399399399,0.0,0.12075621224549446
3.4054054054054053,0.0,0.11293647634735277
3.4114114114114114,0.0,0.10551762948731616
3.4174174174174174,0.0,0.09848766918517526
3.4234234234234235,0.0,0.09183426070870561
3.429429429429429,0.0,0.08554480680686186
3.4354354354354353,0.0,0.07960651403239816
3.4414414414414414,0.0,0.07400645550058228
3.4474474474474475,0.0,0.06873162996512114
3.4534534534534536,0.0,0.06376901712545131
3.4594594594594597,0.0,0.05910562911093544
3.4654654654654653,0.0,0.05472855811710876
3.4714714714714714,0.0,0.05062502019681005
3.4774774774774775,0.0,0.04678239523470228
3.4834834834834836,0.0,0.04318826315725237
3.4894894894894897,0.0,0.03983043645167718
3.4954954954954953,0.0,0.0366969890866161
3.5015015015015014,0.0,0.03377628194437548
3.5075075075075075,0.0,0.031056984889525623
3.5135135135135136,0.0,0.02852809561143788
3.5195195195195197,0.0,0.02617895538910759
3.5255255255255253,0.0,0.023999261935365803
3.5315315315315314,0.0,0.02197907948443504
3.5375375375375375,0.0,0.020108846291827492
3.5435435435435436,0.0,0.018379379718911733
3.5495495495495497,0.0,0.01678187907621658
3.5555555555555554,0.0,0.015307926399799608
3.5615615615615615,0.0,0.013949485333915443
3.5675675675675675,0.0,0.012698898290900292
3.5735735735735736,0.0,0.011548882055761517
3.5795795795795797,0.0,0.010492521998564736
3.5855855855855854,0.0,0.009523265052454894
3.5915915915915915,0.0,0.008634911609162842
3.5975975975975976,0.0,0.007821606477250045
3.6036036036036037,0.0,0.007077829041239071
3.6096096096096097,0.0,0.0063983827522822515
